input_file	tool	model	split	prob	n_seqs	n_pos_seqs	n_neg_seqs	FN_seq	TN_seq	TP_start_seq	FP_start_seq	Prec_start_seq	Rec_start_seq	F1-s_start_seq	Spec_start_seq	Acc_start_seq	TP_full_seq	FP_full_seq	Prec_full_seq	Rec_full_seq	F1-s_full_seq	Spec_full_seq	Acc_full_seq	n_real_cdss	n_pred_cdss	TP_start_cds	FP_start_cds	FN_start_cds	Prec_start_cds	Rec_start_cds	F1-s_start_cds	TP_full_cds	FP_full_cds	FN_full_cds	Prec_full_cds	Rec_full_cds	F1-s_full_cds	pred_secs
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.76	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.77	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.78	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.79	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.8	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.81	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.82	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.83	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.84	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.85	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.86	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.87	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.88	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.89	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.9	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.91	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.92	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.93	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.94	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	7.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.95	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.96	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.97	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.98	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.99	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.01	3139	3139	0	932	0	1997	210	90.48	68.18	77.76	0.0	0.0	1997	210	90.48	68.18	77.76	0.0	0.0	4382	2207	1997	210	2385	90.48	45.57	60.62	1997	210	2385	90.48	45.57	60.62	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.02	3139	3139	0	819	0	2129	191	91.77	72.22	80.83	0.0	0.0	2129	191	91.77	72.22	80.83	0.0	0.0	4382	2320	2129	191	2253	91.77	48.59	63.53	2129	191	2253	91.77	48.59	63.53	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.03	3139	3139	0	747	0	2218	174	92.73	74.81	82.81	0.0	0.0	2218	174	92.73	74.81	82.81	0.0	0.0	4382	2392	2218	174	2164	92.73	50.62	65.49	2218	174	2164	92.73	50.62	65.49	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.04	3139	3139	0	707	0	2263	169	93.05	76.2	83.78	0.0	0.0	2263	169	93.05	76.2	83.78	0.0	0.0	4382	2432	2263	169	2119	93.05	51.64	66.42	2263	169	2119	93.05	51.64	66.42	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.05	3139	3139	0	679	0	2309	151	93.86	77.28	84.77	0.0	0.0	2309	151	93.86	77.28	84.77	0.0	0.0	4382	2460	2309	151	2073	93.86	52.69	67.49	2309	151	2073	93.86	52.69	67.49	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.06	3139	3139	0	661	0	2338	140	94.35	77.96	85.38	0.0	0.0	2338	140	94.35	77.96	85.38	0.0	0.0	4382	2478	2338	140	2044	94.35	53.35	68.16	2338	140	2044	94.35	53.35	68.16	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.07	3139	3139	0	652	0	2359	128	94.85	78.35	85.81	0.0	0.0	2359	128	94.85	78.35	85.81	0.0	0.0	4382	2487	2359	128	2023	94.85	53.83	68.69	2359	128	2023	94.85	53.83	68.69	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.08	3139	3139	0	646	0	2372	121	95.15	78.6	86.08	0.0	0.0	2372	121	95.15	78.6	86.08	0.0	0.0	4382	2493	2372	121	2010	95.15	54.13	69.0	2372	121	2010	95.15	54.13	69.0	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.09	3139	3139	0	634	0	2392	113	95.49	79.05	86.49	0.0	0.0	2392	113	95.49	79.05	86.49	0.0	0.0	4382	2505	2392	113	1990	95.49	54.59	69.46	2392	113	1990	95.49	54.59	69.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.1	3139	3139	0	632	0	2401	106	95.77	79.16	86.68	0.0	0.0	2401	106	95.77	79.16	86.68	0.0	0.0	4382	2507	2401	106	1981	95.77	54.79	69.71	2401	106	1981	95.77	54.79	69.71	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.11	3139	3139	0	627	0	2411	101	95.98	79.36	86.88	0.0	0.0	2411	101	95.98	79.36	86.88	0.0	0.0	4382	2512	2411	101	1971	95.98	55.02	69.94	2411	101	1971	95.98	55.02	69.94	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.12	3139	3139	0	627	0	2419	93	96.3	79.42	87.05	0.0	0.0	2419	93	96.3	79.42	87.05	0.0	0.0	4382	2512	2419	93	1963	96.3	55.2	70.18	2419	93	1963	96.3	55.2	70.18	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.13	3139	3139	0	625	0	2421	93	96.3	79.48	87.09	0.0	0.0	2421	93	96.3	79.48	87.09	0.0	0.0	4382	2514	2421	93	1961	96.3	55.25	70.21	2421	93	1961	96.3	55.25	70.21	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.14	3139	3139	0	623	0	2425	91	96.38	79.56	87.17	0.0	0.0	2425	91	96.38	79.56	87.17	0.0	0.0	4382	2516	2425	91	1957	96.38	55.34	70.31	2425	91	1957	96.38	55.34	70.31	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.15	3139	3139	0	620	0	2429	90	96.43	79.67	87.25	0.0	0.0	2429	90	96.43	79.67	87.25	0.0	0.0	4382	2519	2429	90	1953	96.43	55.43	70.4	2429	90	1953	96.43	55.43	70.4	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.16	3139	3139	0	617	0	2436	86	96.59	79.79	87.39	0.0	0.0	2436	86	96.59	79.79	87.39	0.0	0.0	4382	2522	2436	86	1946	96.59	55.59	70.57	2436	86	1946	96.59	55.59	70.57	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.17	3139	3139	0	615	0	2439	85	96.63	79.86	87.45	0.0	0.0	2439	85	96.63	79.86	87.45	0.0	0.0	4382	2524	2439	85	1943	96.63	55.66	70.63	2439	85	1943	96.63	55.66	70.63	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.18	3139	3139	0	614	0	2441	84	96.67	79.9	87.49	0.0	0.0	2441	84	96.67	79.9	87.49	0.0	0.0	4382	2525	2441	84	1941	96.67	55.71	70.68	2441	84	1941	96.67	55.71	70.68	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.19	3139	3139	0	610	0	2449	80	96.84	80.06	87.65	0.0	0.0	2449	80	96.84	80.06	87.65	0.0	0.0	4382	2529	2449	80	1933	96.84	55.89	70.87	2449	80	1933	96.84	55.89	70.87	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.2	3139	3139	0	610	0	2452	77	96.96	80.08	87.71	0.0	0.0	2452	77	96.96	80.08	87.71	0.0	0.0	4382	2529	2452	77	1930	96.96	55.96	70.96	2452	77	1930	96.96	55.96	70.96	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.21	3139	3139	0	609	0	2455	75	97.04	80.12	87.77	0.0	0.0	2455	75	97.04	80.12	87.77	0.0	0.0	4382	2530	2455	75	1927	97.04	56.02	71.04	2455	75	1927	97.04	56.02	71.04	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.22	3139	3139	0	606	0	2458	75	97.04	80.22	87.83	0.0	0.0	2458	75	97.04	80.22	87.83	0.0	0.0	4382	2533	2458	75	1924	97.04	56.09	71.09	2458	75	1924	97.04	56.09	71.09	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.23	3139	3139	0	604	0	2460	75	97.04	80.29	87.87	0.0	0.0	2460	75	97.04	80.29	87.87	0.0	0.0	4382	2535	2460	75	1922	97.04	56.14	71.13	2460	75	1922	97.04	56.14	71.13	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.24	3139	3139	0	604	0	2462	73	97.12	80.3	87.91	0.0	0.0	2462	73	97.12	80.3	87.91	0.0	0.0	4382	2535	2462	73	1920	97.12	56.18	71.19	2462	73	1920	97.12	56.18	71.19	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.25	3139	3139	0	603	0	2464	72	97.16	80.34	87.95	0.0	0.0	2464	72	97.16	80.34	87.95	0.0	0.0	4382	2536	2464	72	1918	97.16	56.23	71.23	2464	72	1918	97.16	56.23	71.23	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.26	3139	3139	0	603	0	2465	71	97.2	80.35	87.97	0.0	0.0	2465	71	97.2	80.35	87.97	0.0	0.0	4382	2536	2465	71	1917	97.2	56.25	71.26	2465	71	1917	97.2	56.25	71.26	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.27	3139	3139	0	602	0	2466	71	97.2	80.38	87.99	0.0	0.0	2466	71	97.2	80.38	87.99	0.0	0.0	4382	2537	2466	71	1916	97.2	56.28	71.28	2466	71	1916	97.2	56.28	71.28	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.28	3139	3139	0	601	0	2467	71	97.2	80.41	88.01	0.0	0.0	2467	71	97.2	80.41	88.01	0.0	0.0	4382	2538	2467	71	1915	97.2	56.3	71.3	2467	71	1915	97.2	56.3	71.3	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.29	3139	3139	0	600	0	2469	70	97.24	80.45	88.05	0.0	0.0	2469	70	97.24	80.45	88.05	0.0	0.0	4382	2539	2469	70	1913	97.24	56.34	71.35	2469	70	1913	97.24	56.34	71.35	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.3	3139	3139	0	599	0	2470	70	97.24	80.48	88.07	0.0	0.0	2470	70	97.24	80.48	88.07	0.0	0.0	4382	2540	2470	70	1912	97.24	56.37	71.37	2470	70	1912	97.24	56.37	71.37	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.31	3139	3139	0	598	0	2471	70	97.25	80.51	88.09	0.0	0.0	2471	70	97.25	80.51	88.09	0.0	0.0	4382	2541	2471	70	1911	97.25	56.39	71.39	2471	70	1911	97.25	56.39	71.39	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.32	3139	3139	0	594	0	2474	71	97.21	80.64	88.15	0.0	0.0	2474	71	97.21	80.64	88.15	0.0	0.0	4382	2545	2474	71	1908	97.21	56.46	71.43	2474	71	1908	97.21	56.46	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.33	3139	3139	0	593	0	2475	71	97.21	80.67	88.17	0.0	0.0	2475	71	97.21	80.67	88.17	0.0	0.0	4382	2546	2475	71	1907	97.21	56.48	71.45	2475	71	1907	97.21	56.48	71.45	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.34	3139	3139	0	593	0	2475	71	97.21	80.67	88.17	0.0	0.0	2475	71	97.21	80.67	88.17	0.0	0.0	4382	2546	2475	71	1907	97.21	56.48	71.45	2475	71	1907	97.21	56.48	71.45	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.35	3139	3139	0	593	0	2475	71	97.21	80.67	88.17	0.0	0.0	2475	71	97.21	80.67	88.17	0.0	0.0	4382	2546	2475	71	1907	97.21	56.48	71.45	2475	71	1907	97.21	56.48	71.45	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.36	3139	3139	0	589	0	2479	71	97.22	80.8	88.25	0.0	0.0	2479	71	97.22	80.8	88.25	0.0	0.0	4382	2550	2479	71	1903	97.22	56.57	71.52	2479	71	1903	97.22	56.57	71.52	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.37	3139	3139	0	587	0	2481	71	97.22	80.87	88.29	0.0	0.0	2481	71	97.22	80.87	88.29	0.0	0.0	4382	2552	2481	71	1901	97.22	56.62	71.56	2481	71	1901	97.22	56.62	71.56	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.38	3139	3139	0	585	0	2483	71	97.22	80.93	88.33	0.0	0.0	2483	71	97.22	80.93	88.33	0.0	0.0	4382	2554	2483	71	1899	97.22	56.66	71.6	2483	71	1899	97.22	56.66	71.6	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.39	3139	3139	0	584	0	2484	71	97.22	80.96	88.35	0.0	0.0	2484	71	97.22	80.96	88.35	0.0	0.0	4382	2555	2484	71	1898	97.22	56.69	71.62	2484	71	1898	97.22	56.69	71.62	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.4	3139	3139	0	583	0	2485	71	97.22	81.0	88.37	0.0	0.0	2485	71	97.22	81.0	88.37	0.0	0.0	4382	2556	2485	71	1897	97.22	56.71	71.63	2485	71	1897	97.22	56.71	71.63	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.41	3139	3139	0	582	0	2485	72	97.18	81.02	88.37	0.0	0.0	2485	72	97.18	81.02	88.37	0.0	0.0	4382	2557	2485	72	1897	97.18	56.71	71.62	2485	72	1897	97.18	56.71	71.62	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.42	3139	3139	0	581	0	2485	73	97.15	81.05	88.37	0.0	0.0	2485	73	97.15	81.05	88.37	0.0	0.0	4382	2558	2485	73	1897	97.15	56.71	71.61	2485	73	1897	97.15	56.71	71.61	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.43	3139	3139	0	581	0	2485	73	97.15	81.05	88.37	0.0	0.0	2485	73	97.15	81.05	88.37	0.0	0.0	4382	2558	2485	73	1897	97.15	56.71	71.61	2485	73	1897	97.15	56.71	71.61	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.44	3139	3139	0	581	0	2485	73	97.15	81.05	88.37	0.0	0.0	2485	73	97.15	81.05	88.37	0.0	0.0	4382	2558	2485	73	1897	97.15	56.71	71.61	2485	73	1897	97.15	56.71	71.61	6.0
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.45	3139	3139	0	581	0	2485	73	97.15	81.05	88.37	0.0	0.0	2485	73	97.15	81.05	88.37	0.0	0.0	4382	2558	2485	73	1897	97.15	56.71	71.61	2485	73	1897	97.15	56.71	71.61	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.46	3139	3139	0	581	0	2485	73	97.15	81.05	88.37	0.0	0.0	2485	73	97.15	81.05	88.37	0.0	0.0	4382	2558	2485	73	1897	97.15	56.71	71.61	2485	73	1897	97.15	56.71	71.61	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.47	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.48	3139	3139	0	581	0	2487	71	97.22	81.06	88.41	0.0	0.0	2487	71	97.22	81.06	88.41	0.0	0.0	4382	2558	2487	71	1895	97.22	56.75	71.67	2487	71	1895	97.22	56.75	71.67	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.49	3139	3139	0	581	0	2487	71	97.22	81.06	88.41	0.0	0.0	2487	71	97.22	81.06	88.41	0.0	0.0	4382	2558	2487	71	1895	97.22	56.75	71.67	2487	71	1895	97.22	56.75	71.67	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.5	3139	3139	0	581	0	2487	71	97.22	81.06	88.41	0.0	0.0	2487	71	97.22	81.06	88.41	0.0	0.0	4382	2558	2487	71	1895	97.22	56.75	71.67	2487	71	1895	97.22	56.75	71.67	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.51	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.52	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.53	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.54	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.55	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.56	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.57	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.58	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.59	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.6	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.61	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.62	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.63	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
